Invoice_ID,City,Course_Type,Price,Discount,Final_Total,Enrollment_Date,Rating,Course_Details
INV-13812,Tabuk,Recorded Subscription,500,100,400,"2023, March 15",3.8,Python Basics | Intermediate
INV-13813,Khobar,Live Bootcamp,2003,0,2003,2023-11-16,4.9,Data Analysis | Intermediate
INV-13814,Dammam,Recorded Subscription,214,42,172,"2023, March 15",4.6,Flutter Development | Beginner
INV-13815,Riyadh,Live Bootcamp,2189,0,2189,08-01-2023,4.7,UI/UX Design | Intermediate
INV-13816,Khobar,Live Bootcamp,1785,178,1607,"2023, March 15",4.6,Laravel & PHP | Beginner
INV-13817,Dammam,Recorded Subscription,497,248,249,"2023, March 15",4.8,Data Analysis | Intermediate
INV-13818,Riyadh,Live Bootcamp,1983,0,1983,28-01-2024,4.9,React & Next.js | Beginner
INV-13819,Jeddah,Live Bootcamp,2298,0,2298,2023-01-02,4.7,React & Next.js | Intermediate
INV-13820,Jeddah,Recorded Subscription,326,65,261,"2023, March 15",4.5,Python Basics | Beginner
INV-13821,Dammam,Recorded Subscription,469,0,469,2024-01-20,4.3,Data Analysis | Intermediate
INV-13822,Dammam,Recorded Subscription,214,0,214,2023-12-18,4.5,Python Basics | Beginner
INV-13823,Dammam,Recorded Subscription,201,0,201,"2023, March 15",4.5,React & Next.js | Beginner
INV-13824,Tabuk,Recorded Subscription,345,69,276,01-05-2023,4.3,Data Analysis | Beginner
INV-13825,Tabuk,Recorded Subscription,245,49,196,2023-09-02,4.7,Laravel & PHP | Beginner
INV-13826,Tabuk,Recorded Subscription,644,128,516,2024-01-27,4.7,Python Basics | Advanced
INV-13827,Dammam,Live Bootcamp,2898,0,2898,"2023, March 15",4.5,UI/UX Design | Advanced
INV-13828,Riyadh,Live Bootcamp,1681,0,1681,2023-05-11,4.9,Flutter Development | Beginner
INV-13829,Khobar,Recorded Subscription,607,121,486,"2023, March 15",4.0,UI/UX Design | Advanced
INV-13830,Medina,Recorded Subscription,248,124,124,"2023, March 15",3.8,Python Basics | Beginner
INV-13831,Mecca,Live Bootcamp,2278,0,2278,2023-04-09,4.5,UI/UX Design | Intermediate
INV-13832,Medina,Recorded Subscription,375,0,375,"2023, March 15",4.4,Flutter Development | Intermediate
INV-13833,Tabuk,Recorded Subscription,617,123,494,09-02-2023,3.9,Data Analysis | Advanced
INV-13834,Jeddah,Recorded Subscription,298,149,149,2023-02-05,4.4,React & Next.js | Beginner
INV-13835,Medina,Recorded Subscription,291,0,291,10-12-2023,3.9,Python Basics | Beginner
INV-13836,Medina,Recorded Subscription,328,164,164,2023-09-04,3.9,Data Analysis | Beginner
INV-13837,Khobar,Recorded Subscription,275,0,275,2023-11-19,4.2,Flutter Development | Beginner
INV-13838,Medina,Recorded Subscription,411,0,411,"2023, March 15",4.3,Flutter Development | Intermediate
INV-13839,Riyadh,Recorded Subscription,528,105,423,2023-09-15,4.6,Laravel & PHP | Advanced
INV-13840,Riyadh,Live Bootcamp,1666,166,1500,2023-10-01,4.7,Data Analysis | Beginner
INV-13841,Dammam,Live Bootcamp,1913,0,1913,2023-12-24,5.0,React & Next.js | Beginner
INV-13842,Khobar,Recorded Subscription,402,80,322,29-11-2023,4.4,UI/UX Design | Intermediate
INV-13843,Dammam,Live Bootcamp,2080,208,1872,2023-07-15,4.5,UI/UX Design | Intermediate
INV-13844,Dammam,Recorded Subscription,348,69,279,2023-12-30,4.1,UI/UX Design | Beginner
INV-13845,Riyadh,Live Bootcamp,2002,0,2002,2023-10-11,4.9,Data Analysis | Intermediate
INV-13846,Jeddah,Live Bootcamp,1767,0,1767,2023-06-07,4.8,Data Analysis | Beginner
INV-13847,Jeddah,Recorded Subscription,452,0,452,2023-02-08,4.0,Data Analysis | Intermediate
INV-13848,Jeddah,Live Bootcamp,2262,0,2262,"2023, March 15",5.0,Data Analysis | Intermediate
INV-13849,Tabuk,Recorded Subscription,531,0,531,"2023, March 15",3.8,Laravel & PHP | Advanced
INV-13850,Khobar,Recorded Subscription,494,247,247,2024-02-09,4.7,Python Basics | Intermediate
INV-13851,Jeddah,Recorded Subscription,349,69,280,"2023, March 15",3.9,Laravel & PHP | Beginner
INV-13852,Jeddah,Recorded Subscription,357,71,286,07-01-2024,4.0,Data Analysis | Intermediate
INV-13853,Jeddah,Recorded Subscription,315,63,252,01-12-2023,4.0,React & Next.js | Beginner
INV-13854,Mecca,Recorded Subscription,238,119,119,"2023, March 15",4.6,UI/UX Design | Beginner
INV-13855,Dammam,Recorded Subscription,228,45,183,22-04-2023,4.8,UI/UX Design | Beginner
INV-13856,Jeddah,Recorded Subscription,578,289,289,2023-06-09,4.8,Python Basics | Advanced
INV-13857,Khobar,Recorded Subscription,294,0,294,2023-01-17,4.2,Laravel & PHP | Beginner
INV-13858,Jeddah,Recorded Subscription,421,0,421,2023-08-11,3.9,UI/UX Design | Intermediate
INV-13859,Jeddah,Live Bootcamp,2491,0,2491,05-05-2023,4.8,Python Basics | Intermediate
INV-13860,Riyadh,Recorded Subscription,237,0,237,2023-03-06,,Data Analysis | Beginner
INV-13861,Medina,Recorded Subscription,497,99,398,"2023, March 15",4.6,React & Next.js | Intermediate
INV-13862,Jeddah,Recorded Subscription,288,0,288,"2023, March 15",4.4,Data Analysis | Beginner
INV-13863,Dammam,Recorded Subscription,208,41,167,06-03-2023,4.5,UI/UX Design | Beginner
INV-13864,Tabuk,Recorded Subscription,236,47,189,"2023, March 15",4.1,Data Analysis | Beginner
INV-13865,Khobar,Recorded Subscription,594,297,297,"2023, March 15",4.3,Python Basics | Advanced
INV-13866,Khobar,Recorded Subscription,227,0,227,"2023, March 15",4.4,Data Analysis | Beginner
INV-13867,Riyadh,Recorded Subscription,423,84,339,14-09-2023,4.0,Laravel & PHP | Intermediate
INV-13868,Dammam,Live Bootcamp,2133,0,2133,2023-09-04,4.9,UI/UX Design | Intermediate
INV-13869,Riyadh,Recorded Subscription,222,111,111,2023-04-27,4.7,Laravel & PHP | Beginner
INV-13870,Tabuk,Recorded Subscription,293,0,293,2023-02-17,4.7,Laravel & PHP | Beginner
INV-13871,Jeddah,Live Bootcamp,1843,0,1843,2024-01-13,4.8,Python Basics | Beginner
INV-13872,Mecca,Recorded Subscription,310,62,248,23-07-2023,3.9,UI/UX Design | Beginner
INV-13873,Riyadh,Recorded Subscription,288,57,231,2023-12-23,4.7,UI/UX Design | Beginner
INV-13874,Mecca,Recorded Subscription,445,222,223,"2023, March 15",4.8,Flutter Development | Intermediate
INV-13875,Dammam,Recorded Subscription,319,0,319,21-01-2024,4.5,Python Basics | Beginner
INV-13876,Medina,Recorded Subscription,334,167,167,09-05-2023,4.6,UI/UX Design | Beginner
INV-13877,Jeddah,Recorded Subscription,254,50,204,17-04-2023,4.6,Data Analysis | Beginner
INV-13878,Mecca,Recorded Subscription,399,79,320,"2023, March 15",4.3,React & Next.js | Intermediate
INV-13879,Mecca,Recorded Subscription,580,0,580,30-06-2023,4.6,Data Analysis | Advanced
INV-13880,Dammam,Live Bootcamp,2043,0,2043,"2023, March 15",4.8,Laravel & PHP | Intermediate
INV-13881,Riyadh,Recorded Subscription,313,62,251,"2023, March 15",4.3,UI/UX Design | Beginner
INV-13882,Tabuk,Recorded Subscription,318,0,318,28-02-2023,4.2,React & Next.js | Beginner
INV-13883,Tabuk,Recorded Subscription,401,0,401,2023-10-17,3.8,Data Analysis | Intermediate
INV-13884,Jeddah,Recorded Subscription,635,0,635,2023-01-18,4.0,UI/UX Design | Advanced
INV-13885,Tabuk,Recorded Subscription,257,128,129,08-08-2023,4.4,Data Analysis | Beginner
INV-13886,Riyadh,Live Bootcamp,1968,196,1772,"2023, March 15",4.9,Flutter Development | Beginner
INV-13887,Medina,Recorded Subscription,219,0,219,25-06-2023,4.6,Flutter Development | Beginner
INV-13888,Riyadh,Recorded Subscription,204,40,164,05-12-2023,4.1,Laravel & PHP | Beginner
INV-13889,Medina,Recorded Subscription,312,0,312,2023-07-16,3.9,React & Next.js | Beginner
INV-13890,Riyadh,Recorded Subscription,421,0,421,"2023, March 15",4.2,Laravel & PHP | Intermediate
INV-13891,Riyadh,Recorded Subscription,349,0,349,14-01-2023,3.9,Python Basics | Beginner
INV-13892,Medina,Recorded Subscription,491,98,393,"2023, March 15",4.6,React & Next.js | Intermediate
INV-13893,Medina,Recorded Subscription,304,0,304,"2023, March 15",4.0,Python Basics | Beginner
INV-13894,Dammam,Recorded Subscription,430,0,430,"2023, March 15",3.9,Flutter Development | Intermediate
INV-13895,Jeddah,Live Bootcamp,1634,163,1471,28-02-2024,4.9,Flutter Development | Beginner
INV-13896,Dammam,Live Bootcamp,1982,0,1982,05-03-2024,4.8,Data Analysis | Beginner
INV-13897,Dammam,Live Bootcamp,2449,0,2449,06-06-2023,4.9,React & Next.js | Intermediate
INV-13898,Riyadh,Live Bootcamp,1618,0,1618,"2023, March 15",4.8,React & Next.js | Beginner
INV-13899,Jeddah,Live Bootcamp,1609,0,1609,2023-07-21,4.5,Laravel & PHP | Beginner
INV-13900,Dammam,Recorded Subscription,472,0,472,2023-09-04,3.8,Data Analysis | Intermediate
INV-13901,Medina,Recorded Subscription,327,0,327,"2023, March 15",4.1,UI/UX Design | Beginner
INV-13902,Riyadh,Recorded Subscription,279,0,279,"2023, March 15",4.7,Laravel & PHP | Beginner
INV-13903,Dammam,Live Bootcamp,2457,0,2457,"2023, March 15",4.9,Flutter Development | Intermediate
INV-13904,Khobar,Recorded Subscription,605,121,484,28-11-2023,3.9,Python Basics | Advanced
INV-13905,Riyadh,Recorded Subscription,344,68,276,2024-01-23,4.5,React & Next.js | Beginner
INV-13906,Dammam,Recorded Subscription,247,0,247,26-11-2023,4.7,UI/UX Design | Beginner
INV-13907,Dammam,Recorded Subscription,203,40,163,26-08-2023,4.4,UI/UX Design | Beginner
INV-13908,Tabuk,Recorded Subscription,307,61,246,07-02-2023,4.6,Python Basics | Beginner
INV-13909,Medina,Recorded Subscription,342,0,342,"2023, March 15",4.7,Laravel & PHP | Beginner
INV-13910,Khobar,Recorded Subscription,464,92,372,25-01-2024,4.1,Laravel & PHP | Intermediate
INV-13911,Dammam,Recorded Subscription,425,0,425,"2023, March 15",4.0,Flutter Development | Intermediate
INV-13912,Riyadh,Recorded Subscription,636,0,636,04-12-2023,4.5,React & Next.js | Advanced
INV-13913,Jeddah,Recorded Subscription,478,239,239,"2023, March 15",4.6,Laravel & PHP | Intermediate
INV-13914,Dammam,Recorded Subscription,276,0,276,24-06-2023,4.1,Laravel & PHP | Beginner
INV-13915,Medina,Recorded Subscription,216,43,173,"2023, March 15",4.7,Python Basics | Beginner
INV-13916,Jeddah,Recorded Subscription,290,145,145,2024-03-12,3.8,Python Basics | Beginner
INV-13917,Khobar,Recorded Subscription,487,243,244,08-03-2023,4.7,Flutter Development | Intermediate
INV-13918,Tabuk,Recorded Subscription,410,82,328,28-01-2024,4.2,React & Next.js | Intermediate
INV-13919,Riyadh,Recorded Subscription,380,76,304,2024-02-01,4.7,Laravel & PHP | Intermediate
INV-13920,Dammam,Live Bootcamp,1833,0,1833,"2023, March 15",4.6,Flutter Development | Beginner
INV-13921,Dammam,Live Bootcamp,2288,0,2288,2023-12-19,4.8,Data Analysis | Intermediate
INV-13922,Jeddah,Recorded Subscription,393,196,197,"2023, March 15",4.4,Data Analysis | Intermediate
INV-13923,Jeddah,Live Bootcamp,2101,0,2101,2024-02-13,4.6,UI/UX Design | Intermediate
INV-13924,Dammam,Recorded Subscription,251,50,201,2023-10-30,4.8,Laravel & PHP | Beginner
INV-13925,Khobar,Recorded Subscription,342,171,171,01-01-2024,4.1,UI/UX Design | Beginner
INV-13926,Tabuk,Recorded Subscription,534,106,428,2023-10-26,4.1,Flutter Development | Advanced
INV-13927,Dammam,Live Bootcamp,2787,278,2509,2023-12-07,4.5,Python Basics | Advanced
INV-13928,Riyadh,Live Bootcamp,2767,0,2767,"2023, March 15",4.9,React & Next.js | Advanced
INV-13929,Dammam,Live Bootcamp,1798,0,1798,"2023, March 15",4.7,React & Next.js | Beginner
INV-13930,Medina,Recorded Subscription,309,154,155,2024-01-26,4.4,UI/UX Design | Beginner
INV-13931,Riyadh,Live Bootcamp,1683,0,1683,26-03-2024,4.5,UI/UX Design | Beginner
INV-13932,Medina,Recorded Subscription,626,125,501,21-03-2023,4.6,React & Next.js | Advanced
INV-13933,Jeddah,Live Bootcamp,1814,0,1814,"2023, March 15",4.9,React & Next.js | Beginner
INV-13934,Mecca,Recorded Subscription,239,47,192,2023-02-10,4.7,Laravel & PHP | Beginner
INV-13935,Jeddah,Live Bootcamp,1751,0,1751,2023-08-26,4.8,Data Analysis | Beginner
INV-13936,Dammam,Recorded Subscription,335,167,168,31-10-2023,4.4,Laravel & PHP | Beginner
INV-13937,Dammam,Recorded Subscription,331,0,331,2023-10-19,4.5,Python Basics | Beginner
INV-13938,Jeddah,Live Bootcamp,1810,0,1810,25-01-2024,4.8,Python Basics | Beginner
INV-13939,Khobar,Live Bootcamp,1849,0,1849,2023-11-03,4.6,Data Analysis | Beginner
INV-13940,Jeddah,Recorded Subscription,483,96,387,"2023, March 15",3.9,Flutter Development | Intermediate
INV-13941,Mecca,Recorded Subscription,529,0,529,2024-02-24,4.1,UI/UX Design | Advanced
INV-13942,Riyadh,Live Bootcamp,1829,0,1829,"2023, March 15",4.5,Flutter Development | Beginner
INV-13943,Mecca,Recorded Subscription,484,96,388,2023-01-11,4.6,UI/UX Design | Intermediate
INV-13944,Mecca,Live Bootcamp,1848,0,1848,"2023, March 15",5.0,React & Next.js | Beginner
INV-13945,Medina,Recorded Subscription,310,155,155,"2023, March 15",4.0,React & Next.js | Beginner
INV-13946,Mecca,Recorded Subscription,208,104,104,2023-01-14,4.2,Laravel & PHP | Beginner
INV-13947,Jeddah,Live Bootcamp,2103,0,2103,2023-10-24,4.6,React & Next.js | Intermediate
INV-13948,Dammam,Live Bootcamp,1521,0,1521,"2023, March 15",5.0,React & Next.js | Beginner
INV-13949,Jeddah,Live Bootcamp,2166,0,2166,2023-06-02,4.6,Data Analysis | Intermediate
INV-13950,Riyadh,Live Bootcamp,2114,0,2114,"2023, March 15",4.9,UI/UX Design | Intermediate
INV-13951,Medina,Recorded Subscription,488,97,391,"2023, March 15",4.5,UI/UX Design | Intermediate
INV-13952,Riyadh,Recorded Subscription,283,141,142,"2023, March 15",4.2,React & Next.js | Beginner
INV-13953,Mecca,Recorded Subscription,205,0,205,2024-03-25,3.9,Flutter Development | Beginner
INV-13954,Riyadh,Recorded Subscription,537,0,537,2023-10-16,4.3,Python Basics | Advanced
INV-13955,Riyadh,Recorded Subscription,248,49,199,2023-01-09,3.8,React & Next.js | Beginner
INV-13956,Khobar,Recorded Subscription,244,0,244,02-03-2023,4.6,Python Basics | Beginner
INV-13957,Dammam,Recorded Subscription,326,65,261,"2023, March 15",3.8,Python Basics | Beginner
INV-13958,Riyadh,Live Bootcamp,2906,0,2906,2023-06-29,4.6,Python Basics | Advanced
INV-13959,Jeddah,Live Bootcamp,2662,0,2662,2023-11-27,5.0,Python Basics | Advanced
INV-13960,Riyadh,Recorded Subscription,451,0,451,2023-08-08,4.6,UI/UX Design | Intermediate
INV-13961,Tabuk,Recorded Subscription,259,0,259,2023-09-10,4.0,Laravel & PHP | Beginner
INV-13962,Riyadh,Recorded Subscription,228,0,228,2023-06-11,3.9,Laravel & PHP | Beginner
INV-13963,Dammam,Live Bootcamp,2713,271,2442,2023-06-09,4.6,UI/UX Design | Advanced
INV-13964,Dammam,Recorded Subscription,239,47,192,2023-05-31,3.8,UI/UX Design | Beginner
INV-13965,Jeddah,Recorded Subscription,347,0,347,"2023, March 15",4.1,Python Basics | Beginner
INV-13966,Riyadh,Live Bootcamp,2660,0,2660,22-03-2024,5.0,Laravel & PHP | Advanced
INV-13967,Tabuk,Recorded Subscription,517,0,517,"2023, March 15",3.8,Python Basics | Advanced
INV-13968,Riyadh,Recorded Subscription,318,0,318,09-01-2023,4.1,Data Analysis | Beginner
INV-13969,Medina,Recorded Subscription,469,234,235,07-12-2023,4.0,UI/UX Design | Intermediate
INV-13970,Khobar,Recorded Subscription,316,63,253,"2023, March 15",4.2,Laravel & PHP | Beginner
INV-13971,Jeddah,Live Bootcamp,2390,0,2390,2023-07-11,4.8,Python Basics | Intermediate
INV-13972,Medina,Recorded Subscription,266,133,133,2023-02-04,3.9,Flutter Development | Beginner
INV-13973,Dammam,Live Bootcamp,2505,0,2505,2023-10-17,4.6,Flutter Development | Advanced
INV-13974,Medina,Recorded Subscription,273,54,219,2023-09-27,4.2,Laravel & PHP | Beginner
INV-13975,Mecca,Recorded Subscription,482,0,482,16-02-2024,4.3,Python Basics | Intermediate
INV-13976,Khobar,Recorded Subscription,225,45,180,2023-05-12,4.3,Python Basics | Beginner
INV-13977,Medina,Recorded Subscription,211,0,211,2023-01-18,4.1,Laravel & PHP | Beginner
INV-13978,Tabuk,Recorded Subscription,241,48,193,2024-01-06,4.0,UI/UX Design | Beginner
INV-13979,Riyadh,Recorded Subscription,342,0,342,15-10-2023,3.9,React & Next.js | Beginner
INV-13980,Jeddah,Recorded Subscription,347,0,347,04-11-2023,4.4,Laravel & PHP | Beginner
INV-13981,Riyadh,Live Bootcamp,2326,0,2326,"2023, March 15",4.7,UI/UX Design | Intermediate
INV-13982,Dammam,Recorded Subscription,386,0,386,2023-07-26,4.0,Laravel & PHP | Intermediate
INV-13983,Jeddah,Recorded Subscription,445,89,356,2023-10-25,,Flutter Development | Intermediate
INV-13984,Jeddah,Recorded Subscription,487,243,244,2023-12-08,4.5,Flutter Development | Intermediate
INV-13985,Khobar,Recorded Subscription,328,164,164,"2023, March 15",3.8,UI/UX Design | Beginner
INV-13986,Jeddah,Recorded Subscription,315,157,158,2023-08-14,4.2,Python Basics | Beginner
INV-13987,Jeddah,Recorded Subscription,434,86,348,2023-04-19,4.6,Laravel & PHP | Intermediate
INV-13988,Khobar,Recorded Subscription,443,88,355,2023-12-03,4.7,Flutter Development | Intermediate
INV-13989,Riyadh,Live Bootcamp,1584,0,1584,05-12-2023,4.8,Flutter Development | Beginner
INV-13990,Medina,Recorded Subscription,317,0,317,05-01-2024,4.0,Flutter Development | Beginner
INV-13991,Riyadh,Recorded Subscription,239,0,239,"2023, March 15",4.1,Laravel & PHP | Beginner
INV-13992,Tabuk,Recorded Subscription,469,234,235,2023-10-13,4.7,Python Basics | Intermediate
INV-13993,Riyadh,Live Bootcamp,1680,0,1680,2023-07-16,4.7,Python Basics | Beginner
INV-13994,Jeddah,Live Bootcamp,1970,0,1970,"2023, March 15",4.6,Laravel & PHP | Beginner
INV-13995,Medina,Recorded Subscription,294,0,294,21-07-2023,3.9,UI/UX Design | Beginner
INV-13996,Tabuk,Recorded Subscription,363,0,363,"2023, March 15",4.3,Flutter Development | Intermediate
INV-13997,Riyadh,Recorded Subscription,435,87,348,2023-10-22,4.0,Data Analysis | Intermediate
INV-13998,Dammam,Recorded Subscription,615,123,492,13-01-2023,4.5,UI/UX Design | Advanced
INV-13999,Khobar,Recorded Subscription,444,222,222,14-12-2023,4.0,Data Analysis | Intermediate
INV-14000,Dammam,Recorded Subscription,235,0,235,20-12-2023,4.8,React & Next.js | Beginner
INV-14001,Mecca,Recorded Subscription,318,63,255,27-09-2023,4.2,UI/UX Design | Beginner
INV-14002,Khobar,Recorded Subscription,372,0,372,23-09-2023,3.8,Laravel & PHP | Intermediate
INV-14003,Khobar,Recorded Subscription,456,91,365,"2023, March 15",4.8,Python Basics | Intermediate
INV-14004,Khobar,Recorded Subscription,481,0,481,"2023, March 15",3.9,Data Analysis | Intermediate
INV-14005,Dammam,Recorded Subscription,308,154,154,2023-01-24,4.3,UI/UX Design | Beginner
INV-14006,Dammam,Recorded Subscription,400,200,200,"2023, March 15",4.7,Flutter Development | Intermediate
INV-14007,Medina,Recorded Subscription,288,144,144,2023-12-19,4.4,Flutter Development | Beginner
INV-14008,Mecca,Recorded Subscription,284,0,284,2023-09-20,4.2,Python Basics | Beginner
INV-14009,Tabuk,Recorded Subscription,275,55,220,2023-07-29,3.9,React & Next.js | Beginner
INV-14010,Medina,Recorded Subscription,553,110,443,20-02-2024,4.6,UI/UX Design | Advanced
INV-14011,Riyadh,Recorded Subscription,201,100,101,"2023, March 15",3.9,Laravel & PHP | Beginner
INV-14012,Tabuk,Recorded Subscription,267,53,214,26-03-2023,4.7,UI/UX Design | Beginner
INV-14013,Khobar,Recorded Subscription,286,57,229,"2023, March 15",4.6,Data Analysis | Beginner
INV-14014,Riyadh,Live Bootcamp,1554,0,1554,2023-08-17,4.9,Data Analysis | Beginner
INV-14015,Khobar,Recorded Subscription,383,0,383,"2023, March 15",4.7,Python Basics | Intermediate
INV-14016,Tabuk,Recorded Subscription,256,128,128,2023-11-26,4.3,UI/UX Design | Beginner
INV-14017,Jeddah,Live Bootcamp,1797,0,1797,23-01-2023,5.0,Python Basics | Beginner
INV-14018,Mecca,Recorded Subscription,332,66,266,"2023, March 15",4.5,Python Basics | Beginner
INV-14019,Khobar,Recorded Subscription,342,171,171,23-02-2024,4.2,Flutter Development | Beginner
INV-14020,Dammam,Live Bootcamp,1527,152,1375,21-07-2023,4.9,React & Next.js | Beginner
INV-14021,Tabuk,Recorded Subscription,395,79,316,03-07-2023,4.3,Data Analysis | Intermediate
INV-14022,Riyadh,Live Bootcamp,2074,0,2074,2023-09-06,4.6,React & Next.js | Intermediate
INV-14023,Jeddah,Recorded Subscription,444,88,356,2023-04-11,3.9,Python Basics | Intermediate
INV-14024,Mecca,Recorded Subscription,328,164,164,06-07-2023,4.1,Flutter Development | Beginner
INV-14025,Jeddah,Recorded Subscription,344,172,172,2023-07-29,4.6,Flutter Development | Beginner
